molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value_nM,assay_chembl_id,doc_chembl_id
CHEMBL139307,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,3.3,CHEMBL673925,CHEMBL1134843
CHEMBL139307,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,194.0,CHEMBL677216,CHEMBL1134843
CHEMBL322298,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,IC50,=,200.0,CHEMBL680019,CHEMBL1131066
CHEMBL111434,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,IC50,=,670.0,CHEMBL680019,CHEMBL1131066
CHEMBL111197,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,IC50,=,30.0,CHEMBL680019,CHEMBL1131066
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,=,0.81,CHEMBL673925,CHEMBL1134843
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,=,8.8,CHEMBL677216,CHEMBL1134843
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,=,8.8,CHEMBL677213,CHEMBL1134843
CHEMBL51854,COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,3.8,CHEMBL679947,CHEMBL1130057
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,515.0,CHEMBL683041,CHEMBL1135208
CHEMBL95320,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,850.0,CHEMBL683041,CHEMBL1135208
CHEMBL298931,Cc1cccc(Nc2ncnc3cnc(N)nc23)c1,IC50,=,17.0,CHEMBL679947,CHEMBL1130057
CHEMBL292323,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,IC50,=,6500.0,CHEMBL677391,CHEMBL1127560
CHEMBL334334,COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,IC50,=,9000.0,CHEMBL676146,CHEMBL1127084
CHEMBL545315,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,IC50,=,1.5,CHEMBL673925,CHEMBL1134843
CHEMBL545315,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,IC50,=,7.4,CHEMBL677216,CHEMBL1134843
CHEMBL545315,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,IC50,=,7.4,CHEMBL677213,CHEMBL1134843
CHEMBL111365,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,IC50,=,1300.0,CHEMBL680019,CHEMBL1131066
CHEMBL52591,CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1,IC50,=,4.3,CHEMBL679947,CHEMBL1130057
CHEMBL132907,COC(=O)c1cc(NCc2ccccc2O)ccc1O,IC50,=,20000.0,CHEMBL676146,CHEMBL1127084
CHEMBL422292,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,1.5,CHEMBL673925,CHEMBL1134843
CHEMBL422292,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,51.0,CHEMBL677216,CHEMBL1134843
CHEMBL113023,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,IC50,=,250.0,CHEMBL680019,CHEMBL1131066
CHEMBL417420,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,IC50,=,2.9,CHEMBL679947,CHEMBL1130057
CHEMBL304414,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,IC50,=,10000.0,CHEMBL677391,CHEMBL1127560
CHEMBL106232,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,IC50,=,4500.0,CHEMBL680019,CHEMBL1131066
CHEMBL327127,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,IC50,=,90.0,CHEMBL680019,CHEMBL1131066
CHEMBL294475,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,IC50,=,0.81,CHEMBL679947,CHEMBL1130057
CHEMBL294475,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,IC50,=,3.1,CHEMBL680026,CHEMBL1130057
CHEMBL293261,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,IC50,=,850.0,CHEMBL677390,CHEMBL1127560
CHEMBL53310,CNc1ncc2ncnc(Nc3ccccc3)c2n1,IC50,=,13.0,CHEMBL679947,CHEMBL1130057
CHEMBL267019,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,IC50,=,2500.0,CHEMBL679549,CHEMBL1127678
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,0.7,CHEMBL673925,CHEMBL1134843
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,2.7,CHEMBL677216,CHEMBL1134843
CHEMBL136404,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.5,CHEMBL673925,CHEMBL1134843
CHEMBL136404,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,7.7,CHEMBL677216,CHEMBL1134843
CHEMBL291979,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,IC50,=,54100.0,CHEMBL677391,CHEMBL1127560
CHEMBL62843,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,IC50,=,100000.0,CHEMBL677391,CHEMBL1127560
CHEMBL334697,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.17,CHEMBL673925,CHEMBL1134843
CHEMBL334697,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,13.0,CHEMBL677217,CHEMBL1134843
CHEMBL434827,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.73,CHEMBL673925,CHEMBL1134843
CHEMBL434827,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,21.0,CHEMBL677216,CHEMBL1134843
CHEMBL434827,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,21.0,CHEMBL679948,CHEMBL1134843
CHEMBL64430,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,IC50,=,5000.0,CHEMBL677391,CHEMBL1127560
CHEMBL137082,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,2.7,CHEMBL673925,CHEMBL1134843
CHEMBL137082,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,156.0,CHEMBL677216,CHEMBL1134843
CHEMBL324926,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,IC50,=,330.0,CHEMBL680019,CHEMBL1131066
CHEMBL53311,Clc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,82.0,CHEMBL679947,CHEMBL1130057
CHEMBL62176,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,IC50,=,1000.0,CHEMBL677391,CHEMBL1127560
CHEMBL423159,COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,IC50,=,21000.0,CHEMBL676146,CHEMBL1127084
CHEMBL299622,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,0.76,CHEMBL679947,CHEMBL1130057
CHEMBL299622,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,30.0,CHEMBL680026,CHEMBL1130057
CHEMBL138363,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,1.6,CHEMBL673925,CHEMBL1134843
CHEMBL138363,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,44.0,CHEMBL677216,CHEMBL1134843
CHEMBL93464,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,0.55,CHEMBL673925,CHEMBL1134843
CHEMBL93464,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,8.7,CHEMBL677216,CHEMBL1134843
CHEMBL53831,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,1.5,CHEMBL679947,CHEMBL1130057
CHEMBL299881,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,IC50,=,2.3,CHEMBL679947,CHEMBL1130057
CHEMBL50027,Clc1ncc2ncnc(Nc3ccccc3)c2n1,IC50,=,2550.0,CHEMBL679947,CHEMBL1130057
CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,=,74.0,CHEMBL683041,CHEMBL1135208
CHEMBL344486,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,2.7,CHEMBL673925,CHEMBL1134843
CHEMBL344486,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,64.0,CHEMBL677216,CHEMBL1134843
CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,=,0.61,CHEMBL673925,CHEMBL1134843
CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,=,14.0,CHEMBL677216,CHEMBL1134843
CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,=,14.0,CHEMBL677213,CHEMBL1134843
CHEMBL321193,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,IC50,=,150.0,CHEMBL680019,CHEMBL1131066
CHEMBL419022,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,IC50,=,700.0,CHEMBL680019,CHEMBL1131066
CHEMBL53426,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,IC50,=,0.25,CHEMBL679947,CHEMBL1130057
CHEMBL53426,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,IC50,=,5.1,CHEMBL680026,CHEMBL1130057
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,2.6,CHEMBL680030,CHEMBL1130057
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,12.0,CHEMBL680031,CHEMBL1130057
CHEMBL344177,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.69,CHEMBL673925,CHEMBL1134843
CHEMBL344177,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,20.0,CHEMBL677216,CHEMBL1134843
CHEMBL136178,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,1.2,CHEMBL673925,CHEMBL1134843
CHEMBL136178,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,1039.0,CHEMBL677216,CHEMBL1134843
CHEMBL136511,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,1.4,CHEMBL673925,CHEMBL1134843
CHEMBL136511,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,2.7,CHEMBL677216,CHEMBL1134843
CHEMBL416307,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,IC50,=,3.0,CHEMBL679947,CHEMBL1130057
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,=,1000.0,CHEMBL679549,CHEMBL1127678
CHEMBL136102,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,1.45,CHEMBL673925,CHEMBL1134843
CHEMBL136102,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,193.0,CHEMBL677216,CHEMBL1134843
CHEMBL336264,C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.43,CHEMBL673925,CHEMBL1134843
CHEMBL104153,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,IC50,=,220.0,CHEMBL680019,CHEMBL1131066
CHEMBL53156,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,3.1,CHEMBL680030,CHEMBL1130057
CHEMBL53156,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,20.0,CHEMBL680031,CHEMBL1130057
CHEMBL95774,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,IC50,=,80.0,CHEMBL683041,CHEMBL1135208
CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,=,9000.0,CHEMBL676146,CHEMBL1127084
CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,IC50,=,300.0,CHEMBL679549,CHEMBL1127678
CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,Ki,=,160.0,CHEMBL642000,CHEMBL1127678
CHEMBL7775,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,IC50,=,8700.0,CHEMBL679549,CHEMBL1127678
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.006,CHEMBL680030,CHEMBL1130057
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,21.0,CHEMBL680031,CHEMBL1130057
CHEMBL61119,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,IC50,=,5300.0,CHEMBL677391,CHEMBL1127560
CHEMBL335440,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,93.5,CHEMBL673925,CHEMBL1134843
CHEMBL50647,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,IC50,=,220.0,CHEMBL680019,CHEMBL1131066
CHEMBL320705,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,IC50,=,66.0,CHEMBL680019,CHEMBL1131066
CHEMBL51228,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,IC50,=,2.3,CHEMBL679947,CHEMBL1130057
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,IC50,=,9500.0,CHEMBL676146,CHEMBL1127084
CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,IC50,=,1000.0,CHEMBL680019,CHEMBL1131066
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,1450.0,CHEMBL683041,CHEMBL1135208
CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,1.2,CHEMBL673925,CHEMBL1134843
CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,16.0,CHEMBL677216,CHEMBL1134843
CHEMBL109631,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,IC50,=,190.0,CHEMBL680019,CHEMBL1131066
CHEMBL52015,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,84.0,CHEMBL680030,CHEMBL1130057
CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,9.6,CHEMBL680030,CHEMBL1130057
CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,32.0,CHEMBL680031,CHEMBL1130057
CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.13,CHEMBL680030,CHEMBL1130057
CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,16.0,CHEMBL680031,CHEMBL1130057
CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,IC50,=,44000.0,CHEMBL677391,CHEMBL1127560
CHEMBL133283,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,IC50,=,10000.0,CHEMBL676146,CHEMBL1127084
CHEMBL7914,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,IC50,=,2500.0,CHEMBL679549,CHEMBL1127678
CHEMBL7914,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,IC50,=,4500.0,CHEMBL621149,CHEMBL1127678
CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,1.1,CHEMBL673925,CHEMBL1134843
CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,57.0,CHEMBL677216,CHEMBL1134843
CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,57.0,CHEMBL679948,CHEMBL1134843
CHEMBL325589,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,IC50,=,510.0,CHEMBL680019,CHEMBL1131066
CHEMBL99024,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,1040.0,CHEMBL683041,CHEMBL1135208
CHEMBL59812,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,IC50,=,20000.0,CHEMBL677391,CHEMBL1127560
CHEMBL434828,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,9.1,CHEMBL673925,CHEMBL1134843
CHEMBL434828,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,77.0,CHEMBL677216,CHEMBL1134843
CHEMBL49596,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,IC50,=,5600.0,CHEMBL680019,CHEMBL1131066
CHEMBL50519,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,4.3,CHEMBL680030,CHEMBL1130057
CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,IC50,=,40500.0,CHEMBL677391,CHEMBL1127560
CHEMBL62701,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,IC50,=,22300.0,CHEMBL677391,CHEMBL1127560
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.91,CHEMBL673925,CHEMBL1134843
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,3.4,CHEMBL677216,CHEMBL1134843
CHEMBL135142,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,1.75,CHEMBL673925,CHEMBL1134843
CHEMBL135142,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,35.0,CHEMBL677216,CHEMBL1134843
CHEMBL343722,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,1.6,CHEMBL673925,CHEMBL1134843
CHEMBL343722,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,120.0,CHEMBL677216,CHEMBL1134843
CHEMBL448154,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,IC50,=,490.0,CHEMBL680019,CHEMBL1131066
CHEMBL50470,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,IC50,=,1400.0,CHEMBL680019,CHEMBL1131066
CHEMBL104244,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,IC50,=,210.0,CHEMBL680019,CHEMBL1131066
CHEMBL53777,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,0.95,CHEMBL679947,CHEMBL1130057
CHEMBL53777,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,22.0,CHEMBL680026,CHEMBL1130057
CHEMBL293889,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,IC50,=,4300.0,CHEMBL677391,CHEMBL1127560
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,2.4,CHEMBL673925,CHEMBL1134843
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,108.0,CHEMBL677216,CHEMBL1134843
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,108.0,CHEMBL679948,CHEMBL1134843
CHEMBL345077,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,4.6,CHEMBL673925,CHEMBL1134843
CHEMBL345077,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,340.0,CHEMBL677216,CHEMBL1134843
CHEMBL107472,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,IC50,=,7500.0,CHEMBL680019,CHEMBL1131066
CHEMBL139044,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,1.1,CHEMBL673925,CHEMBL1134843
CHEMBL139044,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,27.0,CHEMBL677216,CHEMBL1134843
CHEMBL139095,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,0.76,CHEMBL673925,CHEMBL1134843
CHEMBL139095,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,=,2.4,CHEMBL677216,CHEMBL1134843
CHEMBL113070,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,IC50,=,80.0,CHEMBL680019,CHEMBL1131066
CHEMBL104779,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,IC50,=,910.0,CHEMBL680019,CHEMBL1131066
CHEMBL319620,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,IC50,=,92000.0,CHEMBL676146,CHEMBL1127084
CHEMBL134371,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,0.37,CHEMBL673925,CHEMBL1134843
CHEMBL301612,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,IC50,=,260.0,CHEMBL680019,CHEMBL1131066
CHEMBL52765,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,0.78,CHEMBL680030,CHEMBL1130057
CHEMBL50344,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,11.0,CHEMBL680030,CHEMBL1130057
CHEMBL293251,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,IC50,=,11400.0,CHEMBL677391,CHEMBL1127560
CHEMBL60472,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,IC50,=,3600.0,CHEMBL677391,CHEMBL1127560
CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,IC50,=,0.56,CHEMBL673925,CHEMBL1134843
CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,IC50,=,14.0,CHEMBL677216,CHEMBL1134843
CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,IC50,=,14.0,CHEMBL677213,CHEMBL1134843
CHEMBL299194,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,IC50,=,8700.0,CHEMBL680019,CHEMBL1131066
CHEMBL54067,CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,=,35.0,CHEMBL679947,CHEMBL1130057
CHEMBL291359,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,IC50,=,9900.0,CHEMBL677391,CHEMBL1127560
